service_period,unit_number,unit_status,resident_id,resident_name,number_of_occupants,square_footage,bedrooms,days_occupied,water_usage,water_charge,sewer_usage,sewer_charge,gas_usage,gas_charge,electric_usage,electric_charge,total_charge
2024-02-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,5.93,16.6,17.79,30.24,18.27,23.75,55.48,8.88,79.47
2024-03-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,4.24,11.87,12.72,21.62,23.13,30.07,121.18,19.39,82.95
2024-04-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,3.55,9.94,10.65,18.1,15.3,19.89,148.35,23.74,71.67
2024-05-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,3.76,10.53,11.28,19.18,14.39,18.71,72.37,11.58,60
2024-06-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,4.6,12.88,13.8,23.46,12.5,16.25,122.83,19.65,72.24
2024-07-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,7.99,22.37,23.97,40.75,19.22,24.99,83.95,13.43,101.54
2024-08-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,3.83,10.72,11.49,19.53,28.16,36.61,87.11,13.94,80.8
2024-09-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,7.6,21.28,22.8,38.76,17.98,23.37,123.04,19.69,103.1
2024-10-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,5.67,15.88,17.01,28.92,28.68,37.28,50.12,8.02,90.1
2024-11-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,5.27,14.76,15.81,26.88,26.63,34.62,98.75,15.8,92.06
2024-12-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,5.94,16.63,17.82,30.29,10.62,13.81,137.65,22.02,82.75
2025-01-01,550,occupied,7389609,Chelsea Thomas,4,1200,1,30,6.13,17.16,18.39,31.26,27.43,35.66,68.61,10.98,95.06
2022-06-01,550,vacant,0,null,0,1200,1,11,0.22,0.62,0.66,1.12,0.05,0.07,1.66,0.27,2.08
2020-12-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.77,21.76,23.31,39.63,13.56,17.63,116.84,18.69,97.71
2021-01-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,3.49,9.77,10.47,17.8,29.07,37.79,91.23,14.6,79.96
2021-02-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,8.04,22.51,24.12,41,19.27,25.05,83.77,13.4,101.96
2021-03-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,3.59,10.05,10.77,18.31,25.6,33.28,78.17,12.51,74.15
2021-04-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.97,22.32,23.91,40.65,13.78,17.91,61.6,9.86,90.74
2021-05-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,12.57469602,35.21,38.3623585,65.22,30.03648432,39.05,179.0910687,28.65,168.13
2021-06-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,6.77,18.96,20.31,34.53,26.09,33.92,144.31,23.09,110.5
2021-07-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.61,21.31,22.83,38.81,12.86,16.72,76.31,12.21,89.05
2021-08-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,4.35,12.18,13.05,22.18,29.35,38.16,149.63,23.94,96.46
2021-09-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.24,20.27,21.72,36.92,28.08,36.5,53.28,8.52,102.21
2021-10-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,8.86,24.81,26.58,45.19,25.52,33.18,53.62,8.58,111.76
2021-11-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,9.43,26.4,28.29,48.09,19.86,25.82,81.5,13.04,113.35
2021-12-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,9.66,27.05,28.98,49.27,23.61,30.69,70.39,11.26,118.27
2022-01-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,4.03,11.28,12.09,20.55,29.37,38.18,91.48,14.64,84.65
2022-02-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,9.07,25.4,27.21,46.26,20.79,27.03,93.06,14.89,113.58
2022-03-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.01,19.63,21.03,35.75,25.66,33.36,104.47,16.72,105.46
2022-04-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,5.59,15.65,16.77,28.51,12.34,16.04,145.17,23.23,83.43
2022-05-01,551,occupied,1570824,Elizabeth Smith,1,1500,1,30,7.05,19.74,21.15,35.95,15.21,19.77,92.01,14.72,90.18
2022-07-01,551,occupied,4440473,John Gibson,5,1500,1,30,8.21,22.99,24.63,41.87,17.12,22.26,57.33,9.17,96.29
2022-08-01,551,occupied,4440473,John Gibson,5,1500,1,30,8.13,22.76,24.39,41.46,18.4,23.92,131.7,21.07,109.21
2022-09-01,551,occupied,4440473,John Gibson,5,1500,1,30,7.2,20.16,21.6,36.72,13.56,17.63,102.8,16.45,90.96
2022-10-01,551,occupied,4440473,John Gibson,5,1500,1,30,20.61191985,57.71,68.22319665,115.98,49.48482274,64.33,94.65181467,15.14,253.16
2022-11-01,551,occupied,4440473,John Gibson,5,1500,1,30,4.33,12.12,12.99,22.08,20.52,26.68,144.21,23.07,83.95
2022-12-01,551,occupied,4440473,John Gibson,5,1500,1,30,6.69,18.73,20.07,34.12,24.84,32.29,62.68,10.03,95.17
2023-01-01,551,occupied,4440473,John Gibson,5,1500,1,30,9.56,26.77,28.68,48.76,28.56,37.13,70.46,11.27,123.93
2023-02-01,551,occupied,4440473,John Gibson,5,1500,1,30,9.17,25.68,27.51,46.77,16.03,20.84,149.13,23.86,117.15
2023-03-01,551,occupied,4440473,John Gibson,5,1500,1,30,7.27,20.36,21.81,37.08,13.96,18.15,102.74,16.44,92.03
2023-04-01,551,occupied,4440473,John Gibson,5,1500,1,30,3.89,10.89,11.67,19.84,16.96,22.05,65.67,10.51,63.29
2023-05-01,551,occupied,4440473,John Gibson,5,1500,1,30,3.84,10.75,11.52,19.58,21.48,27.92,55.32,8.85,67.1
2023-06-01,551,occupied,4440473,John Gibson,5,1500,1,30,4.94,13.83,14.82,25.19,26.05,33.87,109.91,17.59,90.48
2023-07-01,551,occupied,4440473,John Gibson,5,1500,1,30,5.98,16.74,17.94,30.5,10.98,14.27,77.01,12.32,73.83
2023-08-01,551,occupied,4440473,John Gibson,5,1500,1,30,3.45,9.66,10.35,17.6,22,28.6,101.69,16.27,72.13
2023-09-01,551,occupied,4440473,John Gibson,5,1500,1,30,4.33,12.12,12.99,22.08,21.54,28,66.94,10.71,72.91
2023-10-01,551,occupied,4440473,John Gibson,5,1500,1,30,8.94,25.03,26.82,45.59,11.72,15.24,75.57,12.09,97.95
2023-11-01,551,occupied,4440473,John Gibson,5,1500,1,30,5.58,15.62,16.74,28.46,19.74,25.66,54.66,8.75,78.49
2023-12-01,551,occupied,4440473,John Gibson,5,1500,1,30,5.32,14.9,15.96,27.13,17.58,22.85,76.63,12.26,77.14
2024-01-01,551,occupied,4440473,John Gibson,5,1500,1,30,7.49,20.97,22.47,38.2,10.68,13.88,139.06,22.25,95.3
2024-02-01,551,occupied,4440473,John Gibson,5,1500,1,30,8.27,23.16,24.81,42.18,28.36,36.87,132.18,21.15,123.36
2024-03-01,551,occupied,4440473,John Gibson,5,1500,1,30,4.15,11.62,12.45,21.17,20.15,26.2,121.54,19.45,78.44
2024-04-01,551,occupied,4440473,John Gibson,5,1500,1,30,3.44,9.63,10.32,17.54,17.9,23.27,79.57,12.73,63.17
2024-05-01,551,occupied,4440473,John Gibson,5,1500,1,30,3.48,9.74,10.44,17.75,15.69,20.4,53.48,8.56,56.45
2024-06-01,551,occupied,4440473,John Gibson,5,1500,1,30,5.12,14.34,15.36,26.11,22.4,29.12,84.97,13.6,83.17
2024-07-01,551,occupied,4440473,John Gibson,5,1500,1,30,6.07,17,18.21,30.96,28.66,37.26,135.78,21.72,106.94
2024-08-01,551,occupied,4440473,John Gibson,5,1500,1,30,5.68,15.9,17.04,28.97,29.5,38.35,145.24,23.24,106.46
2020-04-01,551,vacant,0,null,0,1500,1,26,0.74,2.07,2.22,3.77,0.18,0.23,2.9,0.46,6.53
2020-05-01,551,vacant,0,null,0,1500,1,8,0.09,0.25,0.27,0.46,0.08,0.1,0.55,0.09,0.9
2020-11-01,551,vacant,0,null,0,1500,1,7,0.1,0.28,0.3,0.51,0.04,0.05,0.99,0.16,1
2022-06-01,551,vacant,0,null,0,1500,1,24,0.34,0.95,1.02,1.73,0.17,0.22,1.71,0.27,3.17
2024-09-01,551,vacant,0,null,0,1500,1,12,0.31,0.87,0.93,1.58,0.02,0.03,0.69,0.11,2.59
2020-05-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,4.51,12.63,13.53,23,29.61,38.49,148.78,23.8,97.92
2020-06-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,5.86,16.41,17.58,29.89,20.08,26.1,95.86,15.34,87.74
2020-07-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,4.48,12.54,13.44,22.85,10.02,13.03,68.85,11.02,59.44
2020-08-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,3.01,8.43,9.03,15.35,21.5,27.95,126.6,20.26,71.99
2020-09-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,9.88,27.66,29.64,50.39,18.11,23.54,83.64,13.38,114.97
2020-10-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,3.81,10.67,11.43,19.43,12.62,16.41,82.16,13.15,59.66
2020-11-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,4.66,13.05,13.98,23.77,15.55,20.21,56.07,8.97,66
2020-12-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,7.81,21.87,23.43,39.83,12.07,15.69,103.54,16.57,93.96
2021-01-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,8.02,22.46,24.06,40.9,15.28,19.86,83.63,13.38,96.6
2021-02-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,9.47,26.52,28.41,48.3,23.76,30.89,111.37,17.82,123.53
2021-03-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,4.02,11.26,12.06,20.5,26.34,34.24,123.68,19.79,85.79
2021-04-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,4,11.2,12,20.4,17.79,23.13,98.69,15.79,70.52
2021-05-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,5.04,14.11,15.12,25.7,15.61,20.29,80.08,12.81,72.91
2021-06-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,8.29,23.21,24.87,42.28,17.01,22.11,135.71,21.71,109.31
2021-07-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,7.83,21.92,23.49,39.93,27.16,35.31,93.83,15.01,112.17
2021-08-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,8.82,24.7,26.46,44.98,13.31,17.3,128,20.48,107.46
2021-09-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,8.1,22.68,24.3,41.31,25.46,33.1,51.05,8.17,105.26
2021-10-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,9.23,25.84,27.69,47.07,13.02,16.93,141.59,22.65,112.49
2021-11-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,5.26,14.73,15.78,26.83,26.42,34.35,126.62,20.26,96.17
2021-12-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,9.22,25.82,27.66,47.02,19.05,24.77,137.39,21.98,119.59
2022-01-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,6.23,17.44,18.69,31.77,29.26,38.04,135.98,21.76,109.01
2022-02-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,9.54,26.71,28.62,48.65,19.91,25.88,67.78,10.84,112.08
2022-03-01,552,occupied,2401421,Jennifer Good,1,1200,1,30,5.28,14.78,15.84,26.93,22.69,29.5,133.66,21.39,92.6
2023-11-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,6.32,17.7,18.96,32.23,25.83,33.58,60.37,9.66,93.17
2023-12-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,3.46,9.69,10.38,17.65,11.77,15.3,122.98,19.68,62.32
2024-01-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,6.88,19.26,20.64,35.09,11.34,14.74,68.33,10.93,80.02
2024-02-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,5.3,14.84,15.9,27.03,12,15.6,108.75,17.4,74.87
2024-03-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,7.12,19.94,21.36,36.31,25.78,33.51,83.09,13.29,103.05
2024-04-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,4.32,12.1,12.96,22.03,21.89,28.46,123.37,19.74,82.33
2024-05-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,3.15,8.82,9.45,16.06,15.36,19.97,86.54,13.85,58.7
2024-06-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,8.68,24.3,26.04,44.27,26.83,34.88,80.67,12.91,116.36
2024-07-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,3.1,8.68,9.3,15.81,18.82,24.47,107.06,17.13,66.09
2024-08-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,3.93,11,11.79,20.04,21.84,28.39,52.91,8.47,67.9
2024-09-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,4.24,11.87,12.72,21.62,25.66,33.36,124.29,19.89,86.74
2024-10-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,6.54,18.31,19.62,33.35,28.63,37.22,122.32,19.57,108.45
2024-11-01,552,occupied,5647702,Tyler Richardson,4,1200,1,30,9.62,26.94,28.86,49.06,17.94,23.32,87.66,14.03,113.35
2022-05-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,6.6,18.48,19.8,33.66,28.76,37.39,108.81,17.41,106.94
2022-06-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,9.65,27.02,28.95,49.22,25.48,33.12,118.13,18.9,128.26
2022-07-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,6.82,19.1,20.46,34.78,22.66,29.46,75.05,12.01,95.35
2022-08-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,7.83,21.92,23.49,39.93,13.5,17.55,105.38,16.86,96.26
2022-09-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,3.95,11.06,11.85,20.15,16.07,20.89,95.79,15.33,67.43
2022-10-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,7.44,20.83,22.32,37.94,17.19,22.35,83.94,13.43,94.55
2022-11-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,5.89,16.49,17.67,30.04,17.67,22.97,143.53,22.96,92.46
2022-12-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,7.32,20.5,21.96,37.33,17.1,22.23,128.75,20.6,100.66
2023-01-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,6.38,17.86,19.14,32.54,18.19,23.65,63.71,10.19,84.24
2023-02-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,7.99,22.37,23.97,40.75,22.45,29.18,91.8,14.69,106.99
2023-03-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,7.64,21.39,22.92,38.96,27.51,35.76,51.24,8.2,104.31
2023-04-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,9.12,25.54,27.36,46.51,19.51,25.36,108.67,17.39,114.8
2023-05-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,8.63,24.16,25.89,44.01,24.02,31.23,77.31,12.37,111.77
2023-06-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,8.01,22.43,24.03,40.85,28.17,36.62,116.12,18.58,118.48
2023-07-01,552,occupied,6349535,Brandi Miller,5,1200,1,30,8.38,23.46,25.14,42.74,25.52,33.18,68.72,11,110.38
2020-04-01,552,vacant,0,null,0,1200,1,0,0,0,0,0,0,0,0,0,0
2022-04-01,552,vacant,0,null,0,1200,1,11,0.02,0.06,0.06,0.1,0.2,0.26,1.35,0.22,0.64
2023-08-01,552,vacant,0,null,0,1200,1,14,0.09,0.25,0.27,0.46,0.11,0.14,0.72,0.12,0.97
2023-10-01,552,vacant,0,null,0,1200,1,4,0,0,0,0,0.05,0.07,0.44,0.07,0.14
2024-12-01,552,vacant,0,null,0,1200,1,23,0.56,1.57,1.68,2.86,0.05,0.07,3.22,0.52,5.02
2020-01-01,553,occupied,2473988,Jason Flores,4,950,3,30,6.13,17.16,18.39,31.26,28.44,36.97,94.21,15.07,100.46
2020-02-01,553,occupied,2473988,Jason Flores,4,950,3,30,6.65,18.62,19.95,33.92,10.39,13.51,53.88,8.62,74.67
2020-03-01,553,occupied,2473988,Jason Flores,4,950,3,30,8.94,25.03,26.82,45.59,26.81,34.85,67.96,10.87,116.34
2020-04-01,553,occupied,2473988,Jason Flores,4,950,3,30,4.11,11.51,12.33,20.96,26.06,33.88,87.19,13.95,80.3
2020-05-01,553,occupied,2473988,Jason Flores,4,950,3,30,9.29,26.01,27.87,47.38,19.16,24.91,102.21,16.35,114.65
2020-06-01,553,occupied,2473988,Jason Flores,4,950,3,30,3.06,8.57,9.18,15.61,25.1,32.63,102.66,16.43,73.24
2020-07-01,553,occupied,2473988,Jason Flores,4,950,3,30,5.46,15.29,16.38,27.85,17.2,22.36,91.95,14.71,80.21
2020-08-01,553,occupied,2473988,Jason Flores,4,950,3,30,9.43,26.4,28.29,48.09,22.37,29.08,133.54,21.37,124.94
2020-09-01,553,occupied,2473988,Jason Flores,4,950,3,30,5.48,15.34,16.44,27.95,15.76,20.49,73.09,11.69,75.47
2020-10-01,553,occupied,2473988,Jason Flores,4,950,3,30,4.99,13.97,14.97,25.45,22.96,29.85,97.24,15.56,84.83
2020-11-01,553,occupied,2473988,Jason Flores,4,950,3,30,3.1,8.68,9.3,15.81,18.62,24.21,52.23,8.36,57.06
2020-12-01,553,occupied,2473988,Jason Flores,4,950,3,30,7.55,21.14,22.65,38.5,14.75,19.18,117.53,18.8,97.62
2021-01-01,553,occupied,2473988,Jason Flores,4,950,3,30,8.64,24.19,25.92,44.06,16.72,21.74,68.63,10.98,100.97
2021-02-01,553,occupied,2473988,Jason Flores,4,950,3,30,6.18,17.3,18.54,31.52,24.14,31.38,51.85,8.3,88.5
2021-03-01,553,occupied,2473988,Jason Flores,4,950,3,30,7.36,20.61,22.08,37.54,25.51,33.16,60.72,9.72,101.03
2021-04-01,553,occupied,2473988,Jason Flores,4,950,3,30,5.03,14.08,15.09,25.65,16.65,21.64,78.3,12.53,73.9
2021-05-01,553,occupied,2473988,Jason Flores,4,950,3,30,4.62,12.94,13.86,23.56,22.41,29.13,58,9.28,74.91
2021-06-01,553,occupied,2473988,Jason Flores,4,950,3,30,4.79,13.41,14.37,24.43,22.43,29.16,52.33,8.37,75.37
2021-07-01,553,occupied,2473988,Jason Flores,4,950,3,30,7.83,21.92,23.49,39.93,18.7,24.31,71.5,11.44,97.6
2021-08-01,553,occupied,2473988,Jason Flores,4,950,3,30,4.76,13.33,14.28,24.28,25.83,33.58,90.05,14.41,85.6
2021-09-01,553,vacant,0,null,0,950,3,9,0.2,0.56,0.6,1.02,0.05,0.07,0.4,0.06,1.71
2023-05-01,553,vacant,0,null,0,950,3,22,0.29,0.81,0.87,1.48,0.2,0.26,2.48,0.4,2.95
2023-06-01,553,vacant,0,null,0,950,3,18,0.58,1.62,1.74,2.96,0.42,0.55,1.83,0.29,5.42
2024-05-01,553,vacant,0,null,0,950,3,20,0.16,0.45,0.48,0.82,0.47,0.61,2.88,0.46,2.34
2020-06-01,554,occupied,1565926,Adam Brown,2,1200,3,30,5.03,14.08,15.09,25.65,23.62,30.71,78.15,12.5,82.94
2020-07-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.57,26.8,28.71,48.81,26.39,34.31,62.76,10.04,119.96
2020-08-01,554,occupied,1565926,Adam Brown,2,1200,3,30,6.57,18.4,19.71,33.51,27.75,36.08,72.66,11.63,99.62
2020-09-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.32,26.1,27.96,47.53,11.42,14.85,126.26,20.2,108.68
2020-10-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.35,23.38,25.05,42.58,11.62,15.11,86.43,13.83,94.9
2020-11-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.89,22.09,23.67,40.24,22.68,29.48,126.3,20.21,112.02
2020-12-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.08,22.62,24.24,41.21,25.78,33.51,116.94,18.71,116.05
2021-01-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.43,20.8,22.29,37.89,11.95,15.54,54.35,8.7,82.93
2021-02-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.08,19.82,21.24,36.11,16.44,21.37,87.36,13.98,91.28
2021-03-01,554,occupied,1565926,Adam Brown,2,1200,3,30,6.18,17.3,18.54,31.52,11.11,14.44,130.71,20.91,84.17
2021-04-01,554,occupied,1565926,Adam Brown,2,1200,3,30,4.06,11.37,12.18,20.71,29.82,38.77,129.09,20.65,91.5
2021-05-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.65,27.02,28.95,49.22,16.48,21.42,83.29,13.33,110.99
2021-06-01,554,occupied,1565926,Adam Brown,2,1200,3,30,5.73,16.04,17.19,29.22,18.28,23.76,50.07,8.01,77.03
2021-07-01,554,occupied,1565926,Adam Brown,2,1200,3,30,14.70578739,41.18,56.90234606,96.73,29.13078929,37.87,255.5631081,40.89,216.67
2021-08-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.39,26.29,28.17,47.89,26.78,34.81,55.89,8.94,117.93
2021-09-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.15,20.02,21.45,36.47,23.89,31.06,123.99,19.84,107.39
2021-10-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.86,22.01,23.58,40.09,25.19,32.75,119.64,19.14,113.99
2021-11-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.55,21.14,22.65,38.5,16.56,21.53,69.02,11.04,92.21
2021-12-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.43,20.8,22.29,37.89,12.01,15.61,85.84,13.73,88.03
2022-01-01,554,occupied,1565926,Adam Brown,2,1200,3,30,7.65,21.42,22.95,39.02,23.82,30.97,88.3,14.13,105.54
2022-02-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.27,25.96,27.81,47.28,24.39,31.71,109.83,17.57,122.52
2022-03-01,554,occupied,1565926,Adam Brown,2,1200,3,30,6.49,18.17,19.47,33.1,10.12,13.16,135.23,21.64,86.07
2022-04-01,554,occupied,1565926,Adam Brown,2,1200,3,30,5.44,15.23,16.32,27.74,14.19,18.45,62.52,10,71.42
2022-05-01,554,occupied,1565926,Adam Brown,2,1200,3,30,9.73,27.24,29.19,49.62,11.2,14.56,133.71,21.39,112.81
2022-06-01,554,occupied,1565926,Adam Brown,2,1200,3,30,4.03,11.28,12.09,20.55,19.67,25.57,89.3,14.29,71.69
2022-07-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.07,22.6,24.21,41.16,11.28,14.66,103.44,16.55,94.97
2022-08-01,554,occupied,1565926,Adam Brown,2,1200,3,30,6.22,17.42,18.66,31.72,27.8,36.14,91.7,14.67,99.95
2022-09-01,554,occupied,1565926,Adam Brown,2,1200,3,30,4.05,11.34,12.15,20.65,13.74,17.86,126.56,20.25,70.1
2022-10-01,554,occupied,1565926,Adam Brown,2,1200,3,30,3.35,9.38,10.05,17.09,21.71,28.22,91.39,14.62,69.31
2022-11-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.79,24.61,26.37,44.83,28.74,37.36,142.87,22.86,129.66
2022-12-01,554,occupied,1565926,Adam Brown,2,1200,3,30,4.85,13.58,14.55,24.73,22.1,28.73,101.82,16.29,83.33
2023-01-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.08,22.62,24.24,41.21,12.95,16.84,144.43,23.11,103.78
2023-02-01,554,occupied,1565926,Adam Brown,2,1200,3,30,8.96,25.09,26.88,45.7,22.15,28.79,61.22,9.8,109.38
2023-03-01,554,occupied,1565926,Adam Brown,2,1200,3,30,5.27,14.76,15.81,26.88,21.39,27.81,98.43,15.75,85.2
2023-04-01,554,occupied,1565926,Adam Brown,2,1200,3,30,4.08,11.42,12.24,20.81,23.65,30.74,64.29,10.29,73.26
2023-05-01,554,occupied,1565926,Adam Brown,2,1200,3,30,6.06,16.97,18.18,30.91,17.51,22.76,91.03,14.56,85.2
2020-04-01,554,vacant,0,null,0,1200,3,26,0.79,2.21,2.37,4.03,0.83,1.08,1.72,0.28,7.6
2020-05-01,554,vacant,0,null,0,1200,3,22,23.34,65.35,70.02,119.03,0.17,0.22,0.38,0.06,184.66
2023-06-01,554,vacant,0,null,0,1200,3,8,0.04,0.11,0.12,0.2,0.02,0.03,1.32,0.21,0.55
2023-08-01,554,vacant,0,null,0,1200,3,1,0.01,0.03,0.03,0.05,0.02,0.03,0.11,0.02,0.13
2024-06-01,554,vacant,0,null,0,1200,3,15,0.18,0.5,0.54,0.92,0.46,0.6,1.81,0.29,2.31
2020-04-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.95,11.06,11.85,20.15,22.41,29.13,138.89,22.22,82.56
2020-05-01,555,occupied,4963472,Robert Cook,2,1200,3,30,5.13,14.36,15.39,26.16,16.1,20.93,51.8,8.29,69.74
2020-06-01,555,occupied,4963472,Robert Cook,2,1200,3,30,6.76,18.93,20.28,34.48,28.45,36.98,83.96,13.43,103.82
2020-07-01,555,occupied,4963472,Robert Cook,2,1200,3,30,5.12,14.34,15.36,26.11,28.54,37.1,54.98,8.8,86.35
2020-08-01,555,occupied,4963472,Robert Cook,2,1200,3,30,8,22.4,24,40.8,28.07,36.49,133.46,21.35,121.04
2020-09-01,555,occupied,4963472,Robert Cook,2,1200,3,30,9.39,26.29,28.17,47.89,27.05,35.16,95.57,15.29,124.63
2020-10-01,555,occupied,4963472,Robert Cook,2,1200,3,30,9.2,25.76,27.6,46.92,18.49,24.04,144.42,23.11,119.83
2020-11-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.53,9.88,10.59,18,19.53,25.39,61.13,9.78,63.05
2020-12-01,555,occupied,4963472,Robert Cook,2,1200,3,30,9.62,26.94,28.86,49.06,11.31,14.7,71.78,11.48,102.18
2021-01-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.58,10.02,10.74,18.26,11.47,14.91,114.06,18.25,61.44
2021-02-01,555,occupied,4963472,Robert Cook,2,1200,3,30,5.08,14.22,15.24,25.91,20.25,26.32,54.63,8.74,75.19
2021-03-01,555,occupied,4963472,Robert Cook,2,1200,3,30,5.59,15.65,16.77,28.51,25.08,32.6,141.86,22.7,99.46
2021-04-01,555,occupied,4963472,Robert Cook,2,1200,3,30,8.01,22.43,24.03,40.85,29.94,38.92,100.82,16.13,118.33
2021-05-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.24,9.07,9.72,16.52,18.4,23.92,104.87,16.78,66.29
2021-06-01,555,occupied,4963472,Robert Cook,2,1200,3,30,5.65,15.82,16.95,28.82,28.68,37.28,59.01,9.44,91.36
2021-07-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.61,10.11,10.83,18.41,12.44,16.17,139.84,22.37,67.06
2021-08-01,555,occupied,4963472,Robert Cook,2,1200,3,30,7.8,21.84,23.4,39.78,28.16,36.61,112.14,17.94,116.17
2021-09-01,555,occupied,4963472,Robert Cook,2,1200,3,30,3.71,10.39,11.13,18.92,11.52,14.98,87.1,13.94,58.23
2021-10-01,555,occupied,4963472,Robert Cook,2,1200,3,30,7.15,20.02,21.45,36.47,29.25,38.02,62.33,9.97,104.48
